course_id,course_name
1507,'PB_ School Based Assessment'
1508,'PB_7_Eng_Multilingual Education in Primary Grades'
1509,'PB_8_Eng_Learning Assessment'
1510,'PB_9_Eng_Foundational Numeracy'
1511,'PB_10_School Leadership for Foundational Literacy and Numeracy'
1512,"'PB_11_Eng_Integration of ICT in Teaching, Learning and Assessment'"
1513,'PB_12_ENG_Toy Based Pedagogy for Foundational Stage'
1514,'PB_Art Integrated Learning (SEC)'
1515,'PB_Curriculum and Inclusive Classrooms'
1516,'PB_Foundational Language and Literacy'
1517,'PB_Health and Well-being (SEC)'
1518,'PB_Health and Well-being in Schools'
1519,'PB_Integrating Gender in Schooling Processes'
1520,'PB_Integrating Gender In Teaching Learning Process'
1521,'PB_Introduction to FLN Mission'
1522,'PB_Involvement of Parents and Communities for FLN'
1523,'PB_NISHTHA - Developing PSQ for Creating a Safe and Healthy School Environment'
1524,'PB_Pedagogy of Environmental Studies'
1525,'PB_Personal & Social Qualities for Holistic Development'
1526,'PB_Shifting Towards Competency Based Education'
1527,'PB_Understanding Secondary Stage Learners (Sec)'
1528,'RAJ10-Pedagogy of Social Sciences'
1529,'RAJ11- Pedagogy of Languages'
1530,'RAJ12-Pedagogy of Science'
1531,'RAJ-1 Curriculum and Inclusive Classrooms'
1532,'RAJ-2 Developing Personal-Social Qualities (PSQ) for Creating a Safe and Healthy School Environment'
1533,'RAJ-3 Health and Well-being in Schools'
1534,'RAJ. 14- Initiatives in School Education'
1535,'RAJ.7 School Based Assessment'
1536,'RAJ.8 Pedagogy of Environmental Studies'
1537,'RAJ.9 Pedagogy of Mathematics'
1538,'RAJ.15- Preschool Education'
1539,'RAJ.16- Pre-vocational Education'
1540,"'RAJ.18- Understanding Rights, Child Sexual Abuse and The POCSO Act, 2012'"
1541,'RAJ.-4 Integrating gender in the teaching learning process'
1542,"'RAJ.-5 Integration of ICT in Teaching, Learning and Assessment'"
1543,'RAJ.-6 Art Integrated Learning'
1544,'RJ_FLN_01_Introduction to FLN Mission'
1545,'RJ_FLN_02_Shifting Towards Competency Based Education'
1546,'RJ_FLN_04_Involvement of Parents and Communities for FLN'
1547,'RJ_FLN_06_Foundational Language and Literacy'
1548,'RJ_FLN_07_Multilingual Education in Primary Grades'
1549,'RJ_FLN_08_Learning Assessment'
1550,'RJ_FLN_09_Foundational Numeracy'
1551,'RJ_FLN_10_School Leadership for Foundational Literacy and Numeracy'
1552,"'RJ_FLN_11_ Integration of ICT in Teaching, Learning and Assessment'"
1553,'RJ_FLN_12_Toy Based Pedagogy for Foundational Stage'
1554,'RJ_SEC_01_Curriculum and Inclusive Classrooms'
1555,'RJ_SEC_01_R_Curriculum and Inclusive Classrooms'
1556,'RJ_SEC_02_ICT in Teaching-Learning and Assessment'
1557,'RJ_SEC_02_R_ICT in Teaching-Learning and Assessment'
1558,'RJ_SEC_03_ Personal-Social Qualities for Holistic Development'
1559,'RJ_SEC_03_R_Personal-Social Qualities for Holistic Development'
1560,'RJ_SEC_04_Art Integrated Learning'
1561,'RJ_SEC_04_R_Art Integrated Learning'
1562,'RJ_SEC_05_R_Understanding Secondary Stage Learners'
1563,'RJ_SEC_05_Understanding Secondary Stage Learners'
1564,'RJ_SEC_06_Health and Well-being'
1565,'RJ_SEC_06_R_Health and Well-being'
1566,'RJ_SEC_07_Integrating Gender in Schooling Processes'
1567,'RJ_SEC_07_R_Integrating Gender in Schooling Processes'
1568,'RJ_SEC_09_R_Vocational Education'
1569,'RJ_SEC_09_Vocational Education'
1570,'RJ_SEC_10_R_School Based Assessment'
1571,'RJ_SEC_10_School Based Assessment'
1572,'RJ_SEC_11_Initiatives in School Education'
1573,'RJ_SEC_11_R_Initiatives in School Education'
1574,'RJ_SEC_12_R_Toy Based Pedagogy'
1575,'RJ_SEC_12_Toy Based Pedagogy'
1576,'SK_Curriculum and Inclusive Classrooms'
1577,'SK_FLN_Batch2_Foundational Numeracy'
1578,"'SK_FLN_Batch2_Integration of ICT in Teaching, Learning and Assessment'"
1579,'SK_FLN_Batch2_Learning Assessment'
1580,'SK_FLN_Batch2_Multilingual Education in Primary Grades'
1581,'SK_FLN_Batch2_School Leadership for Foundational Literacy and Numeracy'
1582,'SK_FLN_Batch2_Toy Based Pedagogy for Foundational Stage'
1583,'SK_FLN_Foundational Language and Literacy'
1584,'SK_FLN_Foundational Numeracy'
1585,"'SK_FLN_Integration of ICT in Teaching, Learning and Assessment'"
1586,'SK_FLN_Introduction to FLN Mission'
1587,'SK_FLN_Involvement of Parents and Communities for FLN'
1588,'SK_FLN_Learning Assessment'
1589,'SK_FLN_Multilingual Education in Primary Grades'
1590,'SK_FLN_School Leadership for Foundational Literacy and Numeracy'
1591,'SK_FLN_Shifting Towards Competency Based Education'
1592,'SK_FLN_Toy Based Pedagogy for Foundational Stage'
1593,'SK_ICT in Teaching-Learning and Assessment'
1594,'SK_Personal-Social Qualities for Holistic Development'
1595,'SK_SEC_Art Integrated Learning'
1596,'SK_SEC_Batch2_Initiatives in School Education'
1597,'SK_SEC_Batch2_Integrating Gender in Schooling Processes'
1598,'SK_SEC_Batch2_School Based Assessment'
1599,'SK_SEC_Batch2_Toy Based Pedagogy'
1600,'SK_SEC_Batch2_Vocational Education'
1601,'SK_SEC_Curriculum and Inclusive Classrooms'
1602,'SK_SEC_Health and Well-being'
1603,'SK_SEC_ICT in Teaching-Learning and Assessment'
1604,'SK_SEC_Initiatives in School Education'
1605,'SK_SEC_Integrating Gender in Schooling Processes'
1606,'SK_SEC_Personal-Social Qualities for Holistic Development'
1607,'SK_SEC_School Based Assessment'
1608,'SK_SEC_Toy Based Pedagogy'
1609,'SK_SEC_Understanding Secondary Stage Learners'
1610,'SK_SEC_Vocational Education'
1611,'TS - C04 - Art Integrated Learning'
1612,'TS - C06 - Health and Well-being'
1613,'TS - C06 - Health and Well-being BATCH-II'
1614,'TS-C01 - Curriculum and Inclusive Classrooms'
1615,'TS-C01 - Curriculum and Inclusive Classrooms Batch-II'
1616,'TS-C02-ICT in Teaching-Learning and Assessment'
1617,'TS-C02-ICT in Teaching-Learning and Assessment BATCH-II'
1618,'TS-C03 - Personal-Social Qualities for Holistic Development'
1619,'TS-C03 - Personal-Social Qualities for Holistic Development BATCH-II'
1620,'TS-C04 - Art Integrated Learning  BATCH-II'
1621,'TS-C05- Understanding Secondary Stage Learners'
1622,'TS-C05- Understanding Secondary Stage Learners BATCH-II'
1623,'TS-C07-Integrating Gender in Schooling Processes'
1624,'TS-C07-Integrating Gender in Schooling Processes-Batch II'
1625,'TS-C09-Vocational Education'
1626,'TS-C09-Vocational Education-Batch II'
1627,'TS-C10-School Based Assessment'
1628,'TS-C10-School Based Assessment-Batch II'
1629,'TS-C11-Initiatives in School Education'
1630,'TS-C11-Initiatives in School Education-Batch II'
1631,'TS-C12-Toy Based Pedagogy'
1632,'TS-C12-Toy Based Pedagogy-Batch II'
1633,'TS-F01-Introduction to FLN Mission'
1634,'TS-F01-Introduction to FLN Mission-Batch-II'
1635,'TS-F02-Shifting Towards Competency Based Education'
1636,'TS-F02-Shifting Towards Competency Based Education-Batch-II'
1637,'TS-F04-Involvement of Parents and Communities for FLN'
1638,'TS-F04-Involvement of Parents and Communities for FLN-Batch-II'
1639,'TS-F06-Foundational Language and Literacy'
1640,'TS-F06-Foundational Language and Literacy-Batch-II'
1641,'TS-F07-Multilingual Education in Primary Grades'
1642,'TS-F07-Multilingual Education in Primary Grades-Batch-II'
1643,'TS-F08-Learning Assessment'
1644,'TS-F08-Learning Assessment- Batch-II'
1645,'TS-F09-Foundational Numeracy'
1646,'TS-F09-Foundational Numeracy-Batch-II'
1647,'TS-F10-School Leadership for Foundational Literacy and Numeracy'
1648,'TS-F10-School Leadership for Foundational Literacy and Numeracy-Batch-II'
1649,"'TS-F11-Integration of ICT in Teaching, Learning and Assessment'"
1650,"'TS-F11-Integration of ICT in Teaching, Learning and Assessment-Batch-II'"
1651,'TS-F12-Toy Based Pedagogy for Foundational Stage'
1652,'TS-F12-Toy Based Pedagogy for Foundational Stage-Batch-II'
1653,'TR _ Integrating gender in the teaching learning process'
1654,'TR_ Art Integrated Learning'
1655,'TR_Curriculum and Inclusive Classrooms'
1656,'TR_Developing Personal-Social Qualities (PSQ) for Creating a Safe and Healthy School Environment'
1657,'TR_Health and Well-being in Schools'
1658,'TR_Initiatives in School Education'
1659,"'TR_Integration of ICT in Teaching, Learning and Assessment'"
1660,'TR_Introduction to FLN Mission(FLN)'
1661,'TR_Involvement of Parents and Communities for FLN'
1662,'TR_Pedagogy of Environmental Studies'
1663,'TR_Pedagogy of Languages'
1664,'TR_Pedagogy of Mathematics'
1665,'TR_Pedagogy of Science'
1666,'TR_Pedagogy of Social Sciences'
1667,'TR_Pre-vocational Education'
1668,'TR_Preschool Education'
1669,'TR_School Based Assessment'
1670,'TR_Sec_ Art Integrated Learning'
1671,'TR_Sec_Curriculum and Inclusive Classrooms'
1672,'TR_Sec_ICT in Teaching-Learning and Assessment'
1673,'TR_Sec_Personal-Social Qualities for Holistic Development'
1674,'TR_Sec_Understanding Secondary Stage Learners'
1675,'TR_Shifting Towards Competency Based Education(FLN)'
1676,"'TR_Understanding Rights, Child Sexual Abuse and The POCSO Act, 2012'"
1677,'TRIPURA INDUC MOD 10'
1678,'TRIPURA INDUC MOD 12'
1679,'TRIPURA INDUC MOD 13'
1680,'TRIPURA INDUC MOD1'
1681,'TRIPURA INDUC MOD2'
1682,'TRIPURA  INDUC MOD3'
